title,price,color,timestamp,url,buitenlaag,material,newarrival
Oversized T-shirt met print,"€ 15,99",Zwart/Rosalia,1679450161,https://www2.hm.com/nl_nl/productpage.1172613001.html,Katoen 100%,Materiaal: Tricot,New Arrival
MAMA Set van 2 fietsshorts,"€ 22,99",Zwart/grijs,1679450198,https://www2.hm.com/nl_nl/productpage.0959032001.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",No New Arrival
Bodyconjurk van kasjmiermix,"€ 139,00",Lichtbeige,1679450236,https://www2.hm.com/nl_nl/productpage.1106630002.html,"Polyester 49%, Katoen 35%, Kasjmier 13%, Elastaan 3%",Materiaal: Kasjmier,Premium Selection
Twill shacket,"€ 34,99",Lichtbeige,1679450274,https://www2.hm.com/nl_nl/productpage.1121725003.html,Katoen 100%,"Materiaal: Katoen, Twill",No New Arrival
Fleece capuchonsweater,"€ 19,99",Donkertaupe,1679450312,https://www2.hm.com/nl_nl/productpage.1011362002.html,Polyester 100%,Materiaal: Fleece,No New Arrival
Nauwsluitende blazer,"€ 39,99",Donkergrijs,1679450350,https://www2.hm.com/nl_nl/productpage.1091831003.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 76%, Viscose 18%, Elastaan 6%",No material,No New Arrival
"Standaardhoodie met rits Essence
Weekday","€ 45,00",Donkergrijs,1679450387,https://www2.hm.com/nl_nl/productpage.1042225020.html,"Katoen 80%, Polyester 20%","Materiaal: Katoen, Tricot",No New Arrival
Kanten blouse met volants,"€ 29,99",Rood,1679450425,https://www2.hm.com/nl_nl/productpage.1160391001.html,"Katoen 45%, Polyamide 35%, Viscose 20%",Materiaal: Kant,No New Arrival
Ribgebreide coltrui,"€ 20,99",Blauw,1679450462,https://www2.hm.com/nl_nl/productpage.1092095001.html,"Polyester 54%, Acryl 36%, Wol 8%, Elastaan 2%",No material,No New Arrival
Capuchonsweater,"€ 17,99",Lichtpaars,1679450501,https://www2.hm.com/nl_nl/productpage.1087259004.html,"Katoen 90%, Polyester 10%",Materiaal: French Terry,No New Arrival
One-shoulderbadpak - High leg,"€ 29,99",Paars,1679450538,https://www2.hm.com/nl_nl/productpage.1116381003.html,"Voeringen:Polyester 88%, Elastaan 12%
Buitenlaag:Polyester 85%, Elastaan 15%",No material,No New Arrival
H&M+ Oversized T-shirt met print,"€ 15,99",Zwart/Harvard,1679450575,https://www2.hm.com/nl_nl/productpage.1137411001.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
Wijde joggers,"€ 59,99",Zwart,1679450613,https://www2.hm.com/nl_nl/productpage.1148212001.html,Katoen 100%,Materiaal: French Terry,H&M Studio CollectionNew Arrival
Katoenen overhemdblouse,"€ 22,99",Wit,1679450652,https://www2.hm.com/nl_nl/productpage.1058829004.html,Katoen 100%,Materiaal: Katoen,No New Arrival
Wollen pantalon,"€ 139,00",Grijs,1679450689,https://www2.hm.com/nl_nl/productpage.1134131001.html,Wol 100%,Materiaal: Wol,Premium SelectionNew Arrival
Flared Low Jeans,"€ 30,99",Licht denimblauw,1679450727,https://www2.hm.com/nl_nl/productpage.1095905001.html,"Katoen 99%, Elastaan 1%","Materiaal: Katoen, Denim",No New Arrival
"Midi overhemdjurk
Monki","€ 28,00",Zwarte en blauwe print,1679450766,https://www2.hm.com/nl_nl/productpage.0971855043.html,Viscose 100%,No material,No New Arrival
Mom High Ankle Jeans,"€ 29,99",Licht denimblauw,1679450804,https://www2.hm.com/nl_nl/productpage.0714790090.html,"Katoen 99%, Elastaan 1%","Materiaal: Katoen, Denim",No New Arrival
Jurk met strikbandjes,"€ 29,99",Saliegroen,1679450842,https://www2.hm.com/nl_nl/productpage.1065627001.html,"Viscose 87%, Polyester 13%",No material,No New Arrival
Skinny Regular Jeans,"€ 25,99",Denimblauw,1679450879,https://www2.hm.com/nl_nl/productpage.0926144006.html,"Katoen 72%, Polyester 26%, Elastaan 2%",Materiaal: Denim,No New Arrival
Mouwloze jumpsuit,"€ 64,99",Roomwit/blauw gestreept,1679450917,https://www2.hm.com/nl_nl/productpage.1154100001.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",No material,New Arrival
"Zachte gebreide slim-fit top
& Other Stories","€ 69,00",Grijs,1679450954,https://www2.hm.com/nl_nl/productpage.1126903002.html,"Buitenlaag:Wol 55%, Katoen 45%",Materiaal: Wol,Wool
Off-the-shoulderjurk met pofmouwen,"€ 34,99",Abrikoos,1679450992,https://www2.hm.com/nl_nl/productpage.1081906001.html,"Buitenlaag:Viscose 85%, Polyamide 15%
Voeringen:Katoen 100%",No material,No New Arrival
Padded bikinitop,"€ 17,99",Wit,1679451029,https://www2.hm.com/nl_nl/productpage.1135400002.html,"Voeringen:Polyester 88%, Elastaan 12%
Buitenlaag:Polyester 95%, Elastaan 5%",No material,No New Arrival
Blouse met volants,"€ 19,99",Mintgroen/bloemetjes,1679451067,https://www2.hm.com/nl_nl/productpage.1126854001.html,Katoen 100%,No material,No New Arrival
Flared legging,"€ 15,99",Zwart,1679451104,https://www2.hm.com/nl_nl/productpage.1035873014.html,Polyester 100%,Materiaal: Tricot,No New Arrival
"WIDE-LEG TAILORED TROUSERS
COS","€ 89,00",BLACK,1679451142,https://www2.hm.com/nl_nl/productpage.1033964006.html,Katoen 100%,Materiaal: Katoen,Cotton
"Midi-wikkeljurk met print
& Other Stories","€ 89,00",Zwart/witte bloemenprint,1679451179,https://www2.hm.com/nl_nl/productpage.0680108039.html,Buitenlaag:Viscose 100%,No material,New Arrival
Panty met dessin,"€ 12,99",Beige/Leopard print,1679451218,https://www2.hm.com/nl_nl/productpage.1106028003.html,"Polyamide 92%, Elastaan 8%",No material,No New Arrival
Oversized blouse,"€ 24,99",Zwart,1679451255,https://www2.hm.com/nl_nl/productpage.1152745001.html,"Viscose 85%, Polyamide 15%",No material,New Arrival
Gewatteerd pilotenjack,"€ 39,99",Lichtroze,1679451292,https://www2.hm.com/nl_nl/productpage.1086386008.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%
Vulling:Polyester 100%",No material,No New Arrival
Ribgebreide kasjmier coltrui,"€ 179,00",Gebroken wit,1679451330,https://www2.hm.com/nl_nl/productpage.1007404003.html,Kasjmier 100%,"Materiaal: Wol, Kasjmier",Premium Selection
"STRUCTURED SCUBA MINI DRESS
COS","€ 79,00",BLACK,1679451369,https://www2.hm.com/nl_nl/productpage.1149723001.html,"Polyamide 72%, Elastaan 28%",No material,No New Arrival
Overslagjurk,"€ 39,99",Zwart/gestreept,1679451407,https://www2.hm.com/nl_nl/productpage.1121329001.html,"Mouwen:Polyester 100%
Buitenlaag:Polyester 99%, Elastaan 1%",Materiaal: Tricot,No New Arrival
Balconettebikinitop,"€ 17,99",Lichtblauw/wit gestreept,1679451446,https://www2.hm.com/nl_nl/productpage.0963684001.html,"Zijpand:Polyester 88%, Elastaan 12%
Buitenlaag:Polyester 56%, Polyamide 40%, Elastaan 4%
Voering cup:Polyester 100%",No material,No New Arrival
Oversized sweater met print,"€ 29,99",Zwart/Christina Aguilera,1679451484,https://www2.hm.com/nl_nl/productpage.1127637002.html,"Katoen 50%, Polyester 50%",Materiaal: French Terry,No New Arrival
Chiffon jurk met drawstrings,"€ 29,99",Poederbeige,1679451523,https://www2.hm.com/nl_nl/productpage.1052097002.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",Materiaal: Chiffon,No New Arrival
"Oversized wollen coltrui
& Other Stories","€ 99,00",Wit,1679451561,https://www2.hm.com/nl_nl/productpage.1126522001.html,"Buitenlaag:Wol 55%, Katoen 42%, Polyester 2%, Elastaan 1%",Materiaal: Wol,Wool
Geribde bodyconjurk,"€ 15,99",Beige,1679451599,https://www2.hm.com/nl_nl/productpage.1128588002.html,"Katoen 95%, Elastaan 5%",Materiaal: Tricot,New Arrival
Strandshort,"€ 15,99",Blauw/dessin,1679451636,https://www2.hm.com/nl_nl/productpage.1079480005.html,Katoen 100%,No material,No New Arrival
"Oversized katoenen blouse
Monki","€ 35,00",Wit,1679451676,https://www2.hm.com/nl_nl/productpage.1036016010.html,Katoen 100%,Materiaal: Katoen,No New Arrival
"Hazel broek
Weekday","€ 60,00",Oudblauw,1679451713,https://www2.hm.com/nl_nl/productpage.1081835004.html,Lyocell 100%,No material,New Arrival
"Kort gilet met enkele knoopsluiting
Monki","€ 35,00",Donkerzwart effen,1679451751,https://www2.hm.com/nl_nl/productpage.1088335003.html,"Buitenlaag:Polyester 66%, Viscose 33%, Elastaan 1%
Voeringen:Polyester 100%",No material,No New Arrival
Waterafstotende sportpet,"€ 12,99",Roze,1679451788,https://www2.hm.com/nl_nl/productpage.1118402004.html,"Polyester 89%, Elastaan 11%",No material,No New Arrival
Polariserende zonnebril,"€ 24,99",Bruin/schildpaddessin,1679451826,https://www2.hm.com/nl_nl/productpage.0994166002.html,"Polycarbonaat 70%, Triacetaat 30%",No material,Premium Selection
Kabelgebreide sokken,"€ 9,99",Lichttaupe,1679451864,https://www2.hm.com/nl_nl/productpage.1137124001.html,"Polyester 70%, Acryl 20%, Polyamide 10%",No material,No New Arrival
Overhemdblouse van oxfordkatoen,"€ 19,99",Lichtgroen/gestreept,1679451902,https://www2.hm.com/nl_nl/productpage.1119246004.html,Katoen 100%,No material,No New Arrival
Seamless tricot push-up bh,"€ 24,99",Zwart,1679451940,https://www2.hm.com/nl_nl/productpage.0947191001.html,"Vulling:Polyester 100%
Buitenlaag:Polyamide 92%, Elastaan 8%",Materiaal: Tricot,No New Arrival
MAMA Voedingstop met volantmouwtjes,"€ 18,99",Lichtblauw,1679451977,https://www2.hm.com/nl_nl/productpage.1116412001.html,Katoen 100%,"Materiaal: Katoen, Tricot",New Arrival
Ribgebreide trui,"€ 20,99",Geel,1679452016,https://www2.hm.com/nl_nl/productpage.1096768009.html,"Viscose 70%, Polyamide 30%",No material,No New Arrival
True To You Slim High Jeans,"€ 49,99",Denimblauw,1679452054,https://www2.hm.com/nl_nl/productpage.1091545007.html,"Katoen 91%, Polyester 5%, Elastaan 4%",Materiaal: Denim,New Arrival
Set van 2 geribde bh-tops,"€ 14,99",Zwart/wit,1679452092,https://www2.hm.com/nl_nl/productpage.1084229001.html,"Katoen 95%, Elastaan 5%","Materiaal: Katoen, Tricot",No New Arrival
Grote sjaal met dessin,"€ 15,99",Beige/dessin,1679452130,https://www2.hm.com/nl_nl/productpage.1131293001.html,Polyester 100%,No material,New Arrival
Mouwloze tricot jurk,"€ 12,99",Lichtgrijs gemêleerd,1679452168,https://www2.hm.com/nl_nl/productpage.1071340002.html,"Katoen 99%, Viscose 1%","Materiaal: Katoen, Tricot",No New Arrival
Trui van wolmix,"€ 64,99",Donkergrijs gemêleerd,1679452206,https://www2.hm.com/nl_nl/productpage.1133909001.html,"Alpaca 36%, Polyamide 34%, Wol 30%",Materiaal: Wol,Premium Selection
Bodyconjurk met kraag,"€ 19,99",Lichttaupe/wit,1679452244,https://www2.hm.com/nl_nl/productpage.1146263005.html,"Katoen 54%, Polyester 39%, Elastaan 7%",Materiaal: Tricot,No New Arrival
Padded bikinitop,"€ 17,99",Lichtblauw,1679452300,https://www2.hm.com/nl_nl/productpage.1133162002.html,"Buitenlaag:Polyester 96%, Elastaan 4%
Voeringen:Polyester 88%, Elastaan 12%",No material,No New Arrival
Doorgestikte tricot ochtendjas,"€ 29,99",Lichtgrijs gemêleerd,1679452338,https://www2.hm.com/nl_nl/productpage.1137252002.html,"Polyester 72%, Viscose 28%",Materiaal: Tricot,No New Arrival
Enkellange broek,"€ 25,99",Roomwit,1679452375,https://www2.hm.com/nl_nl/productpage.1011909008.html,"Viscose 93%, Polyester 7%",No material,No New Arrival
Flared legging,"€ 15,99",Licht kakigroen,1679452414,https://www2.hm.com/nl_nl/productpage.1115173002.html,"Polyester 91%, Elastaan 9%",Materiaal: Tricot,No New Arrival
Slingbacks,"€ 25,99",Limegroen,1679452451,https://www2.hm.com/nl_nl/productpage.1078610006.html,"Bovenkant:Polyester 100%
Buitenzool:Polyurethaan 51%, Thermoplastisch polyurethaan 49%
Binnenzool:Polyurethaan 100%
Voeringen:Polyester 100%",Materiaal: Leer,No New Arrival
Top van zijdemix,"€ 40,99",Wit,1679452489,https://www2.hm.com/nl_nl/productpage.1140259002.html,"Linnen 61%, Zijde 15%, Katoen 12%, Polyamide 12%",Materiaal: Linnen,Premium SelectionNew Arrival
"Geribbelde één schouder top
Monki","€ 18,00",Zwart,1679452527,https://www2.hm.com/nl_nl/productpage.1129479001.html,"Katoen 95%, Elastaan 5%",Materiaal: Katoen,No New Arrival
"Getailleerde korsetblouse met gesmokte rug
& Other Stories","€ 69,00",Roomwit,1679452565,https://www2.hm.com/nl_nl/productpage.1139269001.html,"Buitenlaag:Viscose 53%, Linnen 23%, Polyester 23%, Elastaan 1%",No material,No New Arrival
Vergulde parelketting,"€ 40,99",Wit,1679452602,https://www2.hm.com/nl_nl/productpage.1163485001.html,"Zoetwaterparel 60%, Zink 36%, Staal 3%, Polyester 1%",No material,Premium Selection
"Getailleerde single-breasted blazer
& Other Stories","€ 179,00",Beige,1679452640,https://www2.hm.com/nl_nl/productpage.1125292001.html,"Buitenlaag:Polyester 53%, Wol 43%, Elastaan 4%
Voeringen:Viscose 100%",No material,No New Arrival
Oversized katoenen overhemdblouse,"€ 19,99",Wit/gestreept,1679452677,https://www2.hm.com/nl_nl/productpage.1085063008.html,Katoen 100%,Materiaal: Katoen,No New Arrival
Ribgebreide top,"€ 20,99",Rood,1679452715,https://www2.hm.com/nl_nl/productpage.1122525002.html,"Polyester 55%, Viscose 23%, Polyamide 22%",No material,No New Arrival
"Leren slingback ballerina's
& Other Stories","€ 99,00",Crème,1679452752,https://www2.hm.com/nl_nl/productpage.1124024001.html,"Top:Leder 100%
Voeringen:Leder 100%
Zool:Geregenereerd leer 100%",Materiaal: Leer,New Arrival
2-pack microfibre padded underwired bras,"€ 29,99",Wit/beige,1679452789,https://www2.hm.com/nl_nl/productpage.1140731001.html,"Buitenlaag:Polyamide 85%, Elastaan 15%
Voering zijpand:Polyamide 82%, Elastaan 18%",Materiaal: Tricot,No New Arrival
Cowboyboots,"€ 49,99",Wit,1679452827,https://www2.hm.com/nl_nl/productpage.1170188001.html,"Bovenkant:Polyurethaan 100%
Voeringen:Polyester 100%
Buitenzool:Thermoplastisch rubber 100%",No material,New Arrival
Pyjamajasje en -short,"€ 39,99",Roze/geruit,1679452864,https://www2.hm.com/nl_nl/productpage.0742967015.html,"Linnen 55%, Viscose 45%",No material,No New Arrival
Twill ochtendjas,"€ 34,99",Rood/geruit,1679452902,https://www2.hm.com/nl_nl/productpage.1109772001.html,Katoen 100%,"Materiaal: Katoen, Twill",No New Arrival
"Leren tas met krokodillenpatroon
& Other Stories","€ 159,00",Bruin,1679452940,https://www2.hm.com/nl_nl/productpage.1112459001.html,Buitenlaag:Leder 100%,Materiaal: Leer,Leather
"A-lijn minirok
& Other Stories","€ 59,00",Zwart,1679452977,https://www2.hm.com/nl_nl/productpage.0962907001.html,"Buitenlaag:Polyester 75%, Viscose 22%, Elastaan 3%
Zak:Katoen 100%",No material,No New Arrival
Structuurgeweven overhemdblouse,"€ 39,99",Zwart,1679453016,https://www2.hm.com/nl_nl/productpage.1106354003.html,"Buitenlaag:Polyester 97%, Elastaan 3%",No material,No New Arrival
Set van 3 kanten slips - Thong,"€ 15,99",Zwart,1679453054,https://www2.hm.com/nl_nl/productpage.1110583002.html,"Buitenlaag:Polyamide 88%, Elastaan 12%
Voering kruis:Katoen 100%
Mesh:Polyamide 88%, Elastaan 12%",Materiaal: Kant,No New Arrival
Oversized top met print,"€ 14,99",Lichtbeige/Nirvana,1679453101,https://www2.hm.com/nl_nl/productpage.0762558221.html,Katoen 100%,Materiaal: Tricot,No New Arrival
Ribgebreide jurk,"€ 29,99",Roestoranje,1679453140,https://www2.hm.com/nl_nl/productpage.1009167012.html,"Polyester 55%, Viscose 23%, Polyamide 22%",No material,No New Arrival
Pointelle-knit top,"€ 25,99",Blauw,1679453178,https://www2.hm.com/nl_nl/productpage.1142153002.html,"Katoen 60%, Acryl 40%",No material,No New Arrival
"Zijden broek
ARKET","€ 99,00",Lichtbeige,1679453216,https://www2.hm.com/nl_nl/productpage.0920949006.html,Zijde 100%,"Materiaal: Zijde, Satijn",New Arrival
Grote oorhangers,"€ 20,99",Goudkleurig,1679453253,https://www2.hm.com/nl_nl/productpage.1151718001.html,Staal 100%,No material,New Arrival
Set van 2 slips - Hipster,"€ 15,99",Lichtturkoois/grijsgroen,1679453292,https://www2.hm.com/nl_nl/productpage.1103600003.html,"Voering kruis:Katoen 100%
Buitenlaag:Polyamide 94%, Elastaan 6%",No material,No New Arrival
Dressed broek,"€ 32,99",Zwart,1679453329,https://www2.hm.com/nl_nl/productpage.1095509001.html,"Buitenlaag:Polyester 76%, Viscose 18%, Elastaan 6%
Voeringen:Polyester 100%",No material,No New Arrival
Sweater,"€ 19,99",Lichtgroen,1679453369,https://www2.hm.com/nl_nl/productpage.1011828055.html,"Katoen 60%, Polyester 40%",Materiaal: French Terry,No New Arrival
Blouse met ballonmouwen,"€ 29,99",Blauw/gestreept,1679453407,https://www2.hm.com/nl_nl/productpage.1157250001.html,"Buitenlaag:Katoen 100%
Voering mouw:Polyester 100%",No material,New Arrival
Katoenen T-shirt,"€ 4,99",Wit,1679453444,https://www2.hm.com/nl_nl/productpage.0979236002.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
"Oversized gestreepte trui met ronde hals
& Other Stories","€ 89,00",Beige/zwart gestreepte knit,1679453482,https://www2.hm.com/nl_nl/productpage.1126521001.html,"Buitenlaag:Wol 55%, Katoen 45%",Materiaal: Wol,Wool
Sandaletten,"€ 25,99",Zwart,1679453519,https://www2.hm.com/nl_nl/productpage.1043268002.html,"Voeringen:Polyester 100%
Zool:Thermoplastisch polyurethaan 100%
Bovenkant:Polyester 100%",No material,No New Arrival
"Volumineuze geborduurde blouse met pofmouwen
& Other Stories","€ 149,00",Wit geborduurd,1679453556,https://www2.hm.com/nl_nl/productpage.1139268001.html,"Voeringen:Polyester 100%
Buitenlaag:Polyamide 55%, Polyester 45%",No material,New Arrival
Set van 5 slips - Brazilian,"€ 22,99",Zwart,1679453595,https://www2.hm.com/nl_nl/productpage.1125936003.html,"Buitenlaag:Polyamide 96%, Elastaan 4%
Voeringen:Katoen 100%",Materiaal: Kant,No New Arrival
"Uitlopende broek van linnen
ARKET","€ 129,00",Blauw,1679453632,https://www2.hm.com/nl_nl/productpage.1149470001.html,"Katoen 52%, Linnen 46%, Elastaan 2%",Materiaal: Katoen,No New Arrival
Twill salopette,"€ 19,99",Blauw/gestreept,1679453669,https://www2.hm.com/nl_nl/productpage.1155071001.html,Katoen 100%,"Materiaal: Katoen, Twill",No New Arrival
Set van 2 slips - Hipster,"€ 15,99",Zwart,1679453707,https://www2.hm.com/nl_nl/productpage.1103600001.html,"Buitenlaag:Polyamide 92%, Elastaan 8%
Voering kruis:Katoen 100%",No material,No New Arrival
"Sculpting Crossed Back Bra
aim'n","€ 54,99",Macchiato,1679453745,https://www2.hm.com/nl_nl/productpage.1160835001.html,"Grootste deel:Polyamide 72%, Elastaan 28%",No material,No New Arrival
Pumps,"€ 29,99",Pink,1679453782,https://www2.hm.com/nl_nl/productpage.1006070004.html,"Buitenzool:Thermoplastisch polyurethaan 100%
Bovenkant:Polyurethaan 100%
Voeringen:Polyester 100%",No material,No New Arrival
"Triangelbikinitop met strikbandjes
& Other Stories","€ 25,00",Zwart/reigerwit,1679453820,https://www2.hm.com/nl_nl/productpage.1136779001.html,"Buitenlaag:Polyamide 56%, Polyester 38%, Elastaan 6%
Voeringen:Polyamide 85%, Elastaan 15%",No material,New Arrival
Wijde broek,"€ 35,99",Lichtpaars,1679453859,https://www2.hm.com/nl_nl/productpage.0877769016.html,"Polyester 96%, Elastaan 4%",No material,No New Arrival
Single-breasted blazer,"€ 40,99",Licht saliegroen,1679453900,https://www2.hm.com/nl_nl/productpage.0935727035.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",No material,No New Arrival
"Blouse Mira
Weekday","€ 35,00",Wit,1679453937,https://www2.hm.com/nl_nl/productpage.1087890001.html,"Viscose 50%, Lyocell 50%",No material,No New Arrival
Mom High Ankle Jeans,"€ 29,99",Licht denimblauw,1679453974,https://www2.hm.com/nl_nl/productpage.0714790089.html,"Katoen 99%, Elastaan 1%","Materiaal: Katoen, Denim",No New Arrival
Padded beugel-bh van micro,"€ 22,99",Zwart,1679454012,https://www2.hm.com/nl_nl/productpage.1136719001.html,"Buitenlaag:Polyamide 77%, Elastaan 23%
Voeringen:Polyamide 85%, Elastaan 15%",Materiaal: Tricot,No New Arrival
Ribgebreide jurk van zijdemix,"€ 109,00",Zwart,1679454049,https://www2.hm.com/nl_nl/productpage.1133911001.html,"Viscose 73%, Zijde 15%, Polyamide 10%, Elastaan 2%",Materiaal: Zijde,Premium Selection
Wide High Jeans,"€ 30,99",Licht denimblauw,1679454089,https://www2.hm.com/nl_nl/productpage.1045459004.html,"Katoen 99%, Elastaan 1%","Materiaal: Katoen, Denim",No New Arrival
"Cargo maxi skirt
Monki","€ 40,00",Zwart,1679454126,https://www2.hm.com/nl_nl/productpage.1168250003.html,Katoen 100%,Materiaal: Katoen,New Arrival
"Minirok met pailletten
Monki","€ 35,00",Roze,1679454165,https://www2.hm.com/nl_nl/productpage.1104316001.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 100%",No material,No New Arrival
